dt_iso,temp,humidity,wind_speed,clouds_all,pressure,dew_point
2023-07-17 13:00:00 +0000 UTC,302.99,30,9.26,0,1016,283.56
2023-07-17 14:00:00 +0000 UTC,302.16,42,9.77,0,1016,287.96
2023-07-17 15:00:00 +0000 UTC,301.81,45,8.75,0,1016,288.72
2023-07-17 16:00:00 +0000 UTC,300.81,51,8.23,0,1016,289.76
2023-07-17 17:00:00 +0000 UTC,299.81,50,9.26,0,1016,288.54
2023-07-17 18:00:00 +0000 UTC,298.81,61,7.2,0,1016,290.73
2023-07-17 19:00:00 +0000 UTC,297.81,69,7.2,0,1016,291.74
2023-07-17 20:00:00 +0000 UTC,296.99,73,6.17,0,1016,291.86
2023-07-17 21:00:00 +0000 UTC,296.99,73,5.66,0,1016,291.86
2023-07-17 22:00:00 +0000 UTC,296.81,73,4.63,0,1016,291.69
2023-07-17 23:00:00 +0000 UTC,296.64,73,4.12,0,1015,291.52
2023-07-18 00:00:00 +0000 UTC,295.64,78,4.12,0,1015,291.61
2023-07-18 01:00:00 +0000 UTC,295.81,73,3.6,0,1015,290.73
2023-07-18 02:00:00 +0000 UTC,295.81,73,3.6,0,1014,290.73
2023-07-18 03:00:00 +0000 UTC,295.46,73,3.6,0,1014,290.39
2023-07-18 04:00:00 +0000 UTC,296.64,69,4.12,0,1014,290.63
2023-07-18 05:00:00 +0000 UTC,297.81,65,5.14,0,1014,290.79
2023-07-18 06:00:00 +0000 UTC,299.81,47,6.17,0,1014,287.58
2023-07-18 07:00:00 +0000 UTC,301.81,39,6.17,20,1014,286.5
2023-07-18 08:00:00 +0000 UTC,301.81,39,8.23,0,1014,286.5
2023-07-18 09:00:00 +0000 UTC,302.16,39,7.72,0,1014,286.81
2023-07-18 10:00:00 +0000 UTC,302.99,39,7.72,0,1014,287.55
2023-07-18 11:00:00 +0000 UTC,302.99,42,7.2,0,1014,288.7
2023-07-18 12:00:00 +0000 UTC,303.81,35,7.72,0,1014,286.61
2023-07-18 13:00:00 +0000 UTC,302.99,32,8.75,0,1013,284.53
2023-07-18 14:00:00 +0000 UTC,302.81,35,8.75,0,1013,285.73
2023-07-18 15:00:00 +0000 UTC,301.99,37,8.23,0,1013,285.86
2023-07-18 16:00:00 +0000 UTC,300.99,44,7.72,0,1013,287.63
2023-07-18 17:00:00 +0000 UTC,299.81,47,6.69,0,1013,287.58
2023-07-18 18:00:00 +0000 UTC,298.81,50,7.2,0,1013,287.62
2023-07-18 19:00:00 +0000 UTC,297.81,61,6.69,0,1014,289.79
2023-07-18 20:00:00 +0000 UTC,297.64,65,5.14,0,1014,290.63
2023-07-18 21:00:00 +0000 UTC,296.81,64,5.14,0,1014,289.6
2023-07-18 22:00:00 +0000 UTC,296.81,69,4.63,0,1013,290.79
2023-07-18 23:00:00 +0000 UTC,296.64,69,5.14,0,1013,290.63
2023-07-19 00:00:00 +0000 UTC,295.81,73,4.12,0,1013,290.73
2023-07-19 01:00:00 +0000 UTC,295.64,73,4.12,0,1013,290.56
2023-07-19 02:00:00 +0000 UTC,294.64,78,2.57,0,1013,290.64
2023-07-19 03:00:00 +0000 UTC,294.81,83,2.57,0,1013,291.8
2023-07-19 04:00:00 +0000 UTC,296.64,73,2.06,0,1013,291.52
2023-07-19 05:00:00 +0000 UTC,297.81,73,3.6,0,1013,292.65
2023-07-19 06:00:00 +0000 UTC,298.99,69,4.63,0,1013,292.87
2023-07-19 07:00:00 +0000 UTC,299.34,69,3.09,0,1013,293.2
2023-07-19 08:00:00 +0000 UTC,299.69,65,2.57,0,1013,292.58
2023-07-19 09:00:00 +0000 UTC,300.69,61,3.09,0,1012,292.5
2023-07-19 10:00:00 +0000 UTC,301.69,57,2.57,0,1012,292.34
2023-07-19 11:00:00 +0000 UTC,301.87,61,3.6,0,1012,293.61
2023-07-19 12:00:00 +0000 UTC,302.69,61,3.6,0,1011,294.38
2023-07-19 13:00:00 +0000 UTC,305.16,37,6.69,0,1011,288.65
2023-07-19 14:00:00 +0000 UTC,304.99,40,7.2,0,1011,289.72
2023-07-19 15:00:00 +0000 UTC,303.99,42,7.2,0,1011,289.6
2023-07-19 16:00:00 +0000 UTC,302.81,48,6.17,0,1010,290.64
2023-07-19 17:00:00 +0000 UTC,301.81,45,6.69,0,1010,288.72
2023-07-19 18:00:00 +0000 UTC,300.64,51,6.17,0,1010,289.61
2023-07-19 19:00:00 +0000 UTC,299.81,54,3.6,0,1011,289.74
2023-07-19 20:00:00 +0000 UTC,299.81,54,3.09,0,1010,289.74
2023-07-19 21:00:00 +0000 UTC,298.99,57,3.6,0,1010,289.83
2023-07-19 22:00:00 +0000 UTC,298.16,57,3.09,0,1010,289.06
2023-07-19 23:00:00 +0000 UTC,297.16,57,3.09,0,1009,288.12
2023-07-20 00:00:00 +0000 UTC,297.81,50,3.09,0,1009,286.7
2023-07-20 01:00:00 +0000 UTC,297.46,47,3.6,0,1009,285.44
2023-07-20 02:00:00 +0000 UTC,297.46,50,3.6,0,1009,286.38
2023-07-20 03:00:00 +0000 UTC,296.64,53,2.06,0,1009,286.52
2023-07-20 04:00:00 +0000 UTC,296.85,50,0.51,0,1010,285.82
2023-07-20 05:00:00 +0000 UTC,298.28,53,2.06,0,1010,288.03
2023-07-20 06:00:00 +0000 UTC,299.42,39,5.14,0,1010,284.38
2023-07-20 07:00:00 +0000 UTC,300.41,48,2.57,0,1009,288.45
2023-07-20 08:00:00 +0000 UTC,303.34,42,3.09,0,1009,289.02
2023-07-20 09:00:00 +0000 UTC,303.52,42,2.57,0,1009,289.18
2023-07-20 10:00:00 +0000 UTC,304.52,48,3.6,0,1009,292.19
2023-07-20 11:00:00 +0000 UTC,303.69,48,3.6,0,1009,291.44
2023-07-20 12:00:00 +0000 UTC,302.87,61,4.12,0,1008,294.54
2023-07-20 13:00:00 +0000 UTC,303.69,58,3.6,0,1008,294.49
2023-07-20 14:00:00 +0000 UTC,304.69,45,2.57,0,1007,291.32
2023-07-20 15:00:00 +0000 UTC,305.34,45,2.06,0,1007,291.9
2023-07-20 16:00:00 +0000 UTC,303.34,58,2.06,0,1007,294.16
2023-07-20 17:00:00 +0000 UTC,301.52,69,2.06,0,1007,295.28
2023-07-20 18:00:00 +0000 UTC,301.34,65,0.51,0,1007,294.14
2023-07-20 19:00:00 +0000 UTC,302.81,51,7.2,0,1009,291.6
2023-07-20 20:00:00 +0000 UTC,302.16,54,9.26,0,1009,291.91
2023-07-20 21:00:00 +0000 UTC,300.81,54,6.17,0,1008,290.67
2023-07-20 22:00:00 +0000 UTC,300.81,51,3.09,0,1009,289.76
2023-07-20 23:00:00 +0000 UTC,298.99,61,1.03,0,1009,290.9
2023-07-21 00:00:00 +0000 UTC,298.99,65,0.51,0,1009,291.91
2023-07-21 01:00:00 +0000 UTC,298.16,73,1.54,0,1009,292.98
2023-07-21 02:00:00 +0000 UTC,297.99,65,2.06,0,1009,290.97
2023-07-21 03:00:00 +0000 UTC,296.81,73,2.06,0,1010,291.69
2023-07-21 04:00:00 +0000 UTC,297.99,73,1.03,0,1010,292.82
2023-07-21 05:00:00 +0000 UTC,300.16,65,0.51,0,1011,293.02
2023-07-21 06:00:00 +0000 UTC,300.16,74,3.09,0,1012,295.13
2023-07-21 07:00:00 +0000 UTC,301.34,69,2.57,0,1012,295.11
2023-07-21 08:00:00 +0000 UTC,302.34,61,3.09,0,1012,294.05
2023-07-21 09:00:00 +0000 UTC,302.34,65,3.6,0,1012,295.08
2023-07-21 10:00:00 +0000 UTC,302.52,65,3.6,40,1013,295.25
2023-07-21 11:00:00 +0000 UTC,303.52,66,2.57,40,1013,296.45
2023-07-21 12:00:00 +0000 UTC,305.16,55,2.06,20,1012,294.99
2023-07-21 13:00:00 +0000 UTC,305.99,52,4.63,20,1012,294.84
2023-07-21 14:00:00 +0000 UTC,304.99,48,5.66,0,1013,292.62
2023-07-21 15:00:00 +0000 UTC,303.99,58,6.69,0,1013,294.77
2023-07-21 16:00:00 +0000 UTC,302.99,58,6.69,0,1013,293.84
2023-07-21 17:00:00 +0000 UTC,300.99,65,6.69,0,1013,293.81
2023-07-21 18:00:00 +0000 UTC,299.99,74,6.69,0,1014,294.97
2023-07-21 19:00:00 +0000 UTC,299.81,74,5.66,0,1014,294.79
2023-07-21 20:00:00 +0000 UTC,298.99,78,5.14,20,1014,294.86
2023-07-21 21:00:00 +0000 UTC,298.81,78,4.63,20,1014,294.69
2023-07-21 22:00:00 +0000 UTC,297.99,83,3.6,0,1014,294.9
2023-07-21 23:00:00 +0000 UTC,297.99,83,4.12,0,1014,294.9
2023-07-22 00:00:00 +0000 UTC,297.81,83,3.6,0,1014,294.73
2023-07-22 01:00:00 +0000 UTC,296.81,88,3.6,0,1014,294.7
2023-07-22 02:00:00 +0000 UTC,296.99,88,3.09,0,1014,294.88
2023-07-22 03:00:00 +0000 UTC,296.99,88,3.09,0,1014,294.88
2023-07-22 04:00:00 +0000 UTC,297.64,83,2.06,0,1014,294.56
2023-07-22 05:00:00 +0000 UTC,298.99,78,2.57,0,1014,294.86
2023-07-22 06:00:00 +0000 UTC,299.52,78,2.06,0,1014,295.37
2023-07-22 07:00:00 +0000 UTC,300.69,74,2.57,0,1015,295.64
2023-07-22 08:00:00 +0000 UTC,300.69,65,3.6,0,1015,293.52
2023-07-22 09:00:00 +0000 UTC,301.69,65,3.09,0,1015,294.47
2023-07-22 10:00:00 +0000 UTC,303.36,65,3.09,0,1015,296.05
2023-07-22 11:00:00 +0000 UTC,303.71,61,3.6,0,1015,295.33
2023-07-22 12:00:00 +0000 UTC,303.69,58,3.6,0,1014,294.49
2023-07-22 13:00:00 +0000 UTC,304.42,51,3.09,0,1014,293.08
2023-07-22 14:00:00 +0000 UTC,304.64,55,3.6,0,1013,294.51
2023-07-22 15:00:00 +0000 UTC,304.69,48,2.57,0,1013,292.35
2023-07-22 16:00:00 +0000 UTC,304.51,37,1.03,0,1013,288.08
2023-07-22 17:00:00 +0000 UTC,303.69,54,1.03,0,1013,293.33
2023-07-22 18:00:00 +0000 UTC,302.34,70,2.06,0,1013,296.3
2023-07-22 19:00:00 +0000 UTC,302.34,61,1.54,0,1013,294.05
2023-07-22 20:00:00 +0000 UTC,301.52,57,2.06,0,1013,292.19
2023-07-22 21:00:00 +0000 UTC,300.52,65,1.03,0,1013,293.36
2023-07-22 22:00:00 +0000 UTC,300.52,69,2.06,0,1013,294.33
2023-07-22 23:00:00 +0000 UTC,300.52,69,1.03,0,1013,294.33
2023-07-23 00:00:00 +0000 UTC,300.34,65,1.03,0,1012,293.19
2023-07-23 01:00:00 +0000 UTC,300.34,69,1.54,0,1012,294.16
2023-07-23 02:00:00 +0000 UTC,299.34,78,1.03,0,1012,295.2
2023-07-23 03:00:00 +0000 UTC,299.16,73,1.54,0,1012,293.95
2023-07-23 04:00:00 +0000 UTC,299.52,78,2.06,40,1013,295.37
2023-07-23 05:00:00 +0000 UTC,300.52,69,7.2,40,1014,294.33
2023-07-23 06:00:00 +0000 UTC,302.16,58,5.66,0,1014,293.06
2023-07-23 07:00:00 +0000 UTC,303.99,51,6.17,0,1013,292.68
2023-07-23 08:00:00 +0000 UTC,305.16,51,4.12,0,1013,293.76
2023-07-23 09:00:00 +0000 UTC,304.34,55,4.12,0,1013,294.23
2023-07-23 10:00:00 +0000 UTC,305.34,55,3.09,0,1013,295.15
2023-07-23 11:00:00 +0000 UTC,305.52,55,4.12,0,1013,295.32
2023-07-23 12:00:00 +0000 UTC,305.52,58,5.14,0,1013,296.2
2023-07-23 13:00:00 +0000 UTC,308.99,28,5.66,0,1013,287.64
2023-07-23 14:00:00 +0000 UTC,306.81,36,8.23,0,1013,289.68
2023-07-23 15:00:00 +0000 UTC,305.81,40,7.2,0,1013,290.45
2023-07-23 16:00:00 +0000 UTC,303.99,48,3.09,0,1014,291.71
2023-07-23 17:00:00 +0000 UTC,302.99,48,7.2,0,1014,290.8
2023-07-23 18:00:00 +0000 UTC,301.99,51,5.66,0,1014,290.85
2023-07-23 19:00:00 +0000 UTC,300.16,69,5.66,0,1015,293.99
2023-07-23 20:00:00 +0000 UTC,299.99,74,4.63,20,1015,294.97
2023-07-23 21:00:00 +0000 UTC,299.81,74,5.14,40,1015,294.79
2023-07-23 22:00:00 +0000 UTC,298.99,78,4.12,20,1015,294.86
2023-07-23 23:00:00 +0000 UTC,298.99,73,3.6,20,1015,293.78
2023-07-24 00:00:00 +0000 UTC,298.16,83,4.63,40,1015,295.07
2023-07-24 01:00:00 +0000 UTC,298.16,78,4.12,40,1015,294.06
2023-07-24 02:00:00 +0000 UTC,297.99,73,5.14,40,1015,292.82
2023-07-24 03:00:00 +0000 UTC,297.81,73,3.6,40,1015,292.65
2023-07-24 04:00:00 +0000 UTC,297.99,69,6.17,40,1016,291.92
2023-07-24 05:00:00 +0000 UTC,298.99,65,6.69,20,1016,291.91
2023-07-24 06:00:00 +0000 UTC,300.81,57,6.17,20,1016,291.52
2023-07-24 07:00:00 +0000 UTC,300.99,54,6.17,20,1016,290.83
2023-07-24 08:00:00 +0000 UTC,300.99,51,6.17,40,1016,289.93
2023-07-24 09:00:00 +0000 UTC,301.16,54,5.66,75,1016,290.99
2023-07-24 10:00:00 +0000 UTC,302.99,45,6.17,40,1016,289.78
2023-07-24 11:00:00 +0000 UTC,303.81,40,5.66,40,1015,288.67
2023-07-24 12:00:00 +0000 UTC,303.99,42,6.17,20,1015,289.6
2023-07-24 13:00:00 +0000 UTC,303.99,42,5.66,0,1014,289.6
2023-07-24 14:00:00 +0000 UTC,303.81,42,5.14,0,1014,289.44
2023-07-24 15:00:00 +0000 UTC,302.99,39,6.17,0,1014,287.55
2023-07-24 16:00:00 +0000 UTC,301.81,45,7.2,0,1014,288.72
2023-07-24 17:00:00 +0000 UTC,300.81,44,6.17,0,1014,287.46
2023-07-24 18:00:00 +0000 UTC,299.64,50,5.14,0,1014,288.38
2023-07-24 19:00:00 +0000 UTC,297.99,65,5.14,0,1014,290.97
2023-07-24 20:00:00 +0000 UTC,297.81,65,5.14,0,1014,290.79
2023-07-24 21:00:00 +0000 UTC,297.64,61,4.12,0,1013,289.63
2023-07-24 22:00:00 +0000 UTC,296.99,64,3.6,0,1013,289.77
2023-07-24 23:00:00 +0000 UTC,296.81,60,3.6,0,1013,288.59
2023-07-25 00:00:00 +0000 UTC,295.81,64,1.03,0,1012,288.66
2023-07-25 01:00:00 +0000 UTC,295.81,64,2.06,0,1012,288.66
2023-07-25 02:00:00 +0000 UTC,295.81,64,2.06,0,1012,288.66
2023-07-25 03:00:00 +0000 UTC,295.64,60,2.06,0,1012,287.5
2023-07-25 04:00:00 +0000 UTC,296.64,60,0.51,0,1013,288.43
2023-07-25 05:00:00 +0000 UTC,297.81,50,2.06,0,1013,286.7
2023-07-25 06:00:00 +0000 UTC,299.16,57,3.09,0,1013,289.99
2023-07-25 07:00:00 +0000 UTC,298.69,65,3.6,0,1013,291.63
2023-07-25 08:00:00 +0000 UTC,299.69,65,3.09,0,1012,292.58
2023-07-25 09:00:00 +0000 UTC,300.69,54,3.09,0,1012,290.55
2023-07-25 10:00:00 +0000 UTC,301.87,57,3.09,0,1012,292.51
2023-07-25 11:00:00 +0000 UTC,303.52,42,3.09,0,1011,289.18
2023-07-25 12:00:00 +0000 UTC,304.52,35,2.06,0,1011,287.23
2023-07-25 13:00:00 +0000 UTC,305.16,29,2.57,0,1010,284.91
2023-07-25 14:00:00 +0000 UTC,305.34,31,2.57,0,1010,286.08
2023-07-25 15:00:00 +0000 UTC,305.16,31,2.57,0,1009,285.93
2023-07-25 16:00:00 +0000 UTC,304.34,30,1.54,0,1009,284.72
2023-07-25 17:00:00 +0000 UTC,303.34,32,1.54,0,1009,284.83
2023-07-25 18:00:00 +0000 UTC,302.34,45,1.54,0,1009,289.19
2023-07-25 19:00:00 +0000 UTC,301.34,44,2.57,0,1008,287.94
2023-07-25 20:00:00 +0000 UTC,300.34,61,2.57,0,1008,292.17
2023-07-25 21:00:00 +0000 UTC,300.16,57,3.6,0,1008,290.92
2023-07-25 22:00:00 +0000 UTC,299.16,65,4.12,0,1008,292.07
2023-07-25 23:00:00 +0000 UTC,299.16,61,2.57,0,1008,291.06
2023-07-26 00:00:00 +0000 UTC,298.16,65,1.03,0,1007,291.13
2023-07-26 01:00:00 +0000 UTC,298.16,61,2.06,0,1007,290.12
2023-07-26 02:00:00 +0000 UTC,297.46,61,2.06,0,1007,289.46
2023-07-26 03:00:00 +0000 UTC,297.64,65,3.6,0,1006,290.63
2023-07-26 04:00:00 +0000 UTC,298.16,73,2.57,0,1006,292.98
2023-07-26 05:00:00 +0000 UTC,299.69,69,2.57,0,1006,293.54
2023-07-26 06:00:00 +0000 UTC,300.69,57,2.57,0,1006,291.41
2023-07-26 07:00:00 +0000 UTC,302.69,42,3.09,0,1006,288.43
2023-07-26 08:00:00 +0000 UTC,303.04,42,3.09,0,1006,288.75
2023-07-26 09:00:00 +0000 UTC,304.87,30,3.09,0,1005,285.18
2023-07-26 10:00:00 +0000 UTC,306.04,33,3.6,0,1005,287.65
2023-07-26 11:00:00 +0000 UTC,307.04,27,3.09,0,1004,285.43
2023-07-26 12:00:00 +0000 UTC,310.81,65,2.57,0,997,303.09
2023-07-26 13:00:00 +0000 UTC,312.22,64,2.57,0,996,304.15
2023-07-26 14:00:00 +0000 UTC,312.22,65,3.6,0,995,304.42
2023-07-26 15:00:00 +0000 UTC,310.69,22,3.09,0,1001,285.37
2023-07-26 16:00:00 +0000 UTC,310.69,22,2.57,0,1001,285.37
2023-07-26 17:00:00 +0000 UTC,308.69,29,2.06,0,1001,287.93
2023-07-26 18:00:00 +0000 UTC,306.69,35,1.03,0,1001,289.13
2023-07-26 19:00:00 +0000 UTC,306.16,35,1.03,0,1001,288.67
2023-07-26 20:00:00 +0000 UTC,304.34,45,2.06,0,1001,291.0
2023-07-26 21:00:00 +0000 UTC,302.52,61,1.54,0,1001,294.22
2023-07-26 22:00:00 +0000 UTC,302.52,54,1.03,0,1001,292.25
2023-07-26 23:00:00 +0000 UTC,302.34,58,1.03,0,1001,293.23
2023-07-27 00:00:00 +0000 UTC,304.99,35,6.69,0,1002,287.64
2023-07-27 01:00:00 +0000 UTC,301.52,57,10.8,0,1002,292.19
2023-07-27 02:00:00 +0000 UTC,300.16,65,10.8,75,1003,293.02
2023-07-27 03:00:00 +0000 UTC,299.16,73,8.75,75,1004,293.95
2023-07-27 04:00:00 +0000 UTC,298.16,73,9.26,75,1004,292.98
2023-07-27 05:00:00 +0000 UTC,298.52,78,5.14,40,1004,294.41
2023-07-27 06:00:00 +0000 UTC,299.52,73,6.17,0,1004,294.29
2023-07-27 07:00:00 +0000 UTC,300.16,65,7.72,75,1004,293.02
2023-07-27 08:00:00 +0000 UTC,300.16,65,11.32,75,1004,293.02
2023-07-27 09:00:00 +0000 UTC,300.16,61,10.29,75,1004,292.0
2023-07-27 10:00:00 +0000 UTC,300.99,54,10.29,75,1005,290.83
2023-07-27 11:00:00 +0000 UTC,300.16,54,9.26,75,1005,290.06
2023-07-27 12:00:00 +0000 UTC,300.64,42,9.77,75,1006,286.59
2023-07-27 13:00:00 +0000 UTC,299.16,47,8.75,75,1007,286.98
2023-07-27 14:00:00 +0000 UTC,297.81,47,11.83,75,1008,285.76
2023-07-27 15:00:00 +0000 UTC,297.64,38,10.8,75,1009,282.41
2023-07-27 16:00:00 +0000 UTC,297.64,38,5.14,75,1010,282.41
2023-07-27 17:00:00 +0000 UTC,295.16,56,4.63,40,1010,285.99
2023-07-27 18:00:00 +0000 UTC,294.52,60,6.17,0,1012,286.44
2023-07-27 19:00:00 +0000 UTC,294.16,68,5.14,0,1012,288.03
2023-07-27 20:00:00 +0000 UTC,294.16,73,3.09,0,1013,289.14
2023-07-27 21:00:00 +0000 UTC,293.99,73,2.06,0,1013,288.98
2023-07-27 22:00:00 +0000 UTC,293.99,73,0.51,20,1014,288.98
2023-07-27 23:00:00 +0000 UTC,293.99,68,2.06,0,1014,287.87
2023-07-28 00:00:00 +0000 UTC,293.99,68,1.54,0,1014,287.87
2023-07-28 01:00:00 +0000 UTC,292.81,77,0.51,0,1015,288.67
2023-07-28 02:00:00 +0000 UTC,292.81,77,2.06,0,1015,288.67
2023-07-28 03:00:00 +0000 UTC,292.99,68,2.06,20,1015,286.92
2023-07-28 04:00:00 +0000 UTC,293.81,68,1.54,20,1016,287.7
2023-07-28 05:00:00 +0000 UTC,294.99,64,2.06,20,1016,287.88
2023-07-28 06:00:00 +0000 UTC,295.16,68,1.54,40,1016,288.99
2023-07-28 07:00:00 +0000 UTC,296.34,64,2.57,40,1017,289.16
2023-07-28 08:00:00 +0000 UTC,297.34,60,3.09,40,1017,289.09
2023-07-28 09:00:00 +0000 UTC,297.34,60,3.6,40,1016,289.09
2023-07-28 10:00:00 +0000 UTC,299.16,50,3.6,40,1016,287.94
2023-07-28 11:00:00 +0000 UTC,298.34,53,4.63,40,1015,288.09
2023-07-28 12:00:00 +0000 UTC,299.34,50,3.6,40,1015,288.11
2023-07-28 13:00:00 +0000 UTC,299.34,50,3.6,20,1015,288.11
2023-07-28 14:00:00 +0000 UTC,300.16,41,4.12,0,1014,285.8
2023-07-28 15:00:00 +0000 UTC,300.81,30,6.17,0,1014,281.68
2023-07-28 16:00:00 +0000 UTC,298.99,36,5.66,0,1014,282.8
2023-07-28 17:00:00 +0000 UTC,297.99,38,5.66,0,1014,282.72
2023-07-28 18:00:00 +0000 UTC,296.81,41,6.17,0,1014,282.8
2023-07-28 19:00:00 +0000 UTC,295.81,49,4.63,0,1014,284.56
2023-07-28 20:00:00 +0000 UTC,295.81,53,4.12,0,1014,285.75
2023-07-28 21:00:00 +0000 UTC,294.99,60,3.09,0,1014,286.89
2023-07-28 22:00:00 +0000 UTC,293.99,64,3.6,0,1013,286.94
2023-07-28 23:00:00 +0000 UTC,293.81,64,3.09,0,1013,286.76
2023-07-29 00:00:00 +0000 UTC,293.81,60,2.06,0,1013,285.78
2023-07-29 01:00:00 +0000 UTC,292.81,64,2.06,0,1012,285.82
2023-07-29 02:00:00 +0000 UTC,292.81,68,3.09,0,1012,286.75
2023-07-29 03:00:00 +0000 UTC,292.64,64,3.09,0,1012,285.66
2023-07-29 04:00:00 +0000 UTC,293.81,64,3.09,0,1013,286.76
2023-07-29 05:00:00 +0000 UTC,295.81,56,4.12,0,1013,286.59
2023-07-29 06:00:00 +0000 UTC,296.99,53,4.63,0,1013,286.84
2023-07-29 07:00:00 +0000 UTC,298.99,47,4.63,0,1013,286.83
2023-07-29 08:00:00 +0000 UTC,299.99,44,4.63,0,1013,286.72
2023-07-29 09:00:00 +0000 UTC,300.99,39,5.66,0,1012,285.77
2023-07-29 10:00:00 +0000 UTC,301.16,39,6.17,0,1012,285.93
2023-07-29 11:00:00 +0000 UTC,302.16,34,7.2,0,1012,284.72
2023-07-29 12:00:00 +0000 UTC,302.16,30,6.69,0,1012,282.85
2023-07-29 13:00:00 +0000 UTC,301.99,30,8.23,0,1011,282.7
2023-07-29 14:00:00 +0000 UTC,301.16,36,8.75,0,1011,284.71
2023-07-29 15:00:00 +0000 UTC,300.81,36,8.75,0,1011,284.4
2023-07-29 16:00:00 +0000 UTC,298.99,41,8.75,0,1011,284.75
2023-07-29 17:00:00 +0000 UTC,297.99,50,6.69,0,1012,286.87
2023-07-29 18:00:00 +0000 UTC,296.99,57,5.66,0,1012,287.96
2023-07-29 19:00:00 +0000 UTC,296.81,60,5.66,0,1013,288.59
2023-07-29 20:00:00 +0000 UTC,295.81,64,5.14,0,1012,288.66
2023-07-29 21:00:00 +0000 UTC,295.81,60,4.12,0,1012,287.66
2023-07-29 22:00:00 +0000 UTC,294.81,64,3.6,0,1012,287.71
2023-07-29 23:00:00 +0000 UTC,293.99,68,4.12,0,1012,287.87
2023-07-30 00:00:00 +0000 UTC,293.81,68,4.12,0,1012,287.7
2023-07-30 01:00:00 +0000 UTC,293.64,68,3.6,0,1012,287.54
2023-07-30 02:00:00 +0000 UTC,293.81,68,3.6,0,1012,287.7
2023-07-30 03:00:00 +0000 UTC,293.46,73,3.09,0,1012,288.47
2023-07-30 04:00:00 +0000 UTC,294.64,68,3.09,0,1012,288.49
2023-07-30 05:00:00 +0000 UTC,296.64,60,4.12,0,1013,288.43
2023-07-30 06:00:00 +0000 UTC,297.99,57,5.66,20,1013,288.9
2023-07-30 07:00:00 +0000 UTC,298.99,50,6.17,20,1013,287.78
2023-07-30 08:00:00 +0000 UTC,299.81,47,5.14,0,1012,287.58
2023-07-30 09:00:00 +0000 UTC,300.99,42,5.14,0,1012,286.91
2023-07-30 10:00:00 +0000 UTC,301.16,47,5.66,0,1012,288.8
2023-07-30 11:00:00 +0000 UTC,301.99,42,5.66,0,1011,287.81
2023-07-30 12:00:00 +0000 UTC,302.42,75,5.66,0,1005,297.53
2023-07-30 13:00:00 +0000 UTC,302.77,72,6.69,0,1004,297.18
2023-07-30 14:00:00 +0000 UTC,301.16,44,7.72,0,1010,287.78
2023-07-30 15:00:00 +0000 UTC,300.16,50,8.23,0,1010,288.86
2023-07-30 16:00:00 +0000 UTC,299.99,47,7.2,0,1010,287.74
2023-07-30 17:00:00 +0000 UTC,297.99,57,8.23,0,1010,288.9
2023-07-30 18:00:00 +0000 UTC,296.99,60,7.72,0,1010,288.76
2023-07-30 19:00:00 +0000 UTC,295.99,68,6.69,0,1010,289.78
2023-07-30 20:00:00 +0000 UTC,295.81,64,6.17,0,1010,288.66
2023-07-30 21:00:00 +0000 UTC,295.81,68,5.66,0,1010,289.61
2023-07-30 22:00:00 +0000 UTC,294.81,73,4.63,0,1009,289.76
2023-07-30 23:00:00 +0000 UTC,294.81,73,5.14,0,1009,289.76
2023-07-31 00:00:00 +0000 UTC,293.99,78,4.12,0,1008,290.01
2023-07-31 01:00:00 +0000 UTC,293.81,78,3.09,0,1008,289.84
2023-07-31 02:00:00 +0000 UTC,293.81,78,2.06,0,1008,289.84
2023-07-31 03:00:00 +0000 UTC,293.81,78,2.57,0,1008,289.84
2023-07-31 04:00:00 +0000 UTC,294.81,73,3.6,0,1008,289.76
2023-07-31 05:00:00 +0000 UTC,296.64,69,2.57,20,1009,290.63
2023-07-31 06:00:00 +0000 UTC,297.16,64,5.66,40,1009,289.93
2023-07-31 07:00:00 +0000 UTC,298.99,57,5.66,40,1009,289.83
2023-07-31 08:00:00 +0000 UTC,299.81,50,6.17,40,1009,288.54
2023-07-31 09:00:00 +0000 UTC,300.16,47,6.17,20,1009,287.89
2023-07-31 10:00:00 +0000 UTC,301.81,45,6.69,40,1009,288.72
2023-07-31 11:00:00 +0000 UTC,301.99,45,6.69,20,1009,288.88
2023-07-31 12:00:00 +0000 UTC,301.99,45,7.2,20,1009,288.88
2023-07-31 13:00:00 +0000 UTC,301.16,47,7.2,20,1009,288.8
2023-07-31 14:00:00 +0000 UTC,301.99,45,7.2,20,1008,288.88
2023-07-31 15:00:00 +0000 UTC,301.16,47,7.72,0,1008,288.8
2023-07-31 16:00:00 +0000 UTC,299.99,50,7.2,0,1008,288.7
2023-07-31 17:00:00 +0000 UTC,298.99,57,6.17,0,1009,289.83
2023-07-31 18:00:00 +0000 UTC,297.99,65,7.2,0,1009,290.97
2023-07-31 19:00:00 +0000 UTC,296.99,69,6.17,0,1010,290.96
2023-07-31 20:00:00 +0000 UTC,296.81,69,4.12,0,1010,290.79
2023-07-31 21:00:00 +0000 UTC,296.81,69,4.63,0,1009,290.79
2023-07-31 22:00:00 +0000 UTC,296.81,69,3.09,0,1010,290.79
2023-07-31 23:00:00 +0000 UTC,295.81,73,3.6,0,1010,290.73
2023-08-01 00:00:00 +0000 UTC,295.64,78,3.09,20,1009,291.61
2023-08-01 01:00:00 +0000 UTC,295.64,78,3.6,20,1009,291.61
